_id,user_id,userName,dateOfJoin,mobileNumber,email,city,state,pin,dateOfBirth,gender,reportingUserId,reporterName,roles,designationId,designation,departmentId,department,user_status,password,requirePasswordChange
66162032fe12f30012a67f78,JMAN938,Kimberly Wells,27/10/2023,1688102898,Kimberly@yahoo.com,North Nancy,Gujarat,338908,01/06/1980,female,,Timothy Smith,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,$3hzXU)gCl,True
66162032fe12f30012a67f79,JMAN976,Jessica Hall,14/12/2013,3593922771,Jessica@yahoo.com,Port Joshua,Uttarakhand,885411,06/10/1983,male,,Erica Gonzalez,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,8bp5WOPH9#,True
66162032fe12f30012a67f7a,JMAN689,Alex Andrews,02/01/2018,7003066522,Alex@yahoo.com,Larastad,Assam,357512,31/07/1993,female,,Brittany Smith,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,l_(4JtIeBT,True
66162032fe12f30012a67f7b,JMAN144,Pamela Perez,30/10/2023,6543446458,Pamela@gmail.com,South Kristenmouth,West Bengal,538708,19/08/1988,female,,Jeffery Wilson,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,JlTCDFIP!9,True
66162032fe12f30012a67f7c,JMAN922,Troy Franklin,14/04/2021,3500771331,Troy@yahoo.com,Johnport,Rajasthan,242604,07/11/1977,male,,Lori Fitzgerald,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,$7OWse$D$X,False
66162032fe12f30012a67f7d,JMAN126,Diana Clark,25/07/2016,5181828131,Diana@yahoo.com,Denisestad,Telangana,914349,09/06/1973,female,,Mrs. Sara Jackson,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,fN$1YSlz(z,True
66162032fe12f30012a67f7e,JMAN906,Jeremy Cruz,22/05/2016,9985542771,Jeremy@yahoo.com,Sweeneyborough,Telangana,495972,12/02/2003,female,,William Jones,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,#m8UvzgOzE,False
66162032fe12f30012a67f7f,JMAN844,Crystal Hawkins,20/03/2023,3323431841,Crystal@gmail.com,West Danaberg,Himachal Pradesh,674152,29/01/2002,female,,Albert Wall,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,l1Trnfyk%1,False
66162032fe12f30012a67f80,JMAN648,Alexander Henry,30/11/2011,3219202233,Alexander@gmail.com,Port Emily,Tamil Nadu,828107,24/05/1997,male,,Vanessa Jenkins,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,VA_kr3Htjk,True
66162032fe12f30012a67f81,JMAN392,Troy Black,03/04/2016,7185430432,Troy@gmail.com,Port Sharonside,Odisha,763734,16/01/1990,male,,Krystal Smith,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,R^7+OP6(Yt,False
66162032fe12f30012a67f82,JMAN379,Aaron Williams,09/05/2014,5575646901,Aaron@yahoo.com,Timothyview,Manipur,224561,18/03/1974,male,,Martin King,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,(b99SHlr%9,False
66162032fe12f30012a67f83,JMAN178,Julia Gutierrez,07/03/2019,7012679613,Julia@yahoo.com,Mirandamouth,Uttarakhand,647512,18/09/1998,male,,Stacy Garcia,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,(8zJSgdk+r,False
66162032fe12f30012a67f84,JMAN197,Courtney Hanson,30/03/2013,8469478202,Courtney@gmail.com,West Jackie,Madhya Pradesh,106457,10/08/2002,female,,Bailey Gonzalez,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,7%Gr*rG2(7,True
66162032fe12f30012a67f85,JMAN374,Emily Compton,23/02/2017,7795340465,Emily@yahoo.com,Burnstown,Arunachal Pradesh,668659,25/08/1999,male,,Kathy Daniels,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,^gXDr^3g1i,False
66162032fe12f30012a67f86,JMAN394,Shawn Smith,21/11/2023,3789606458,Shawn@yahoo.com,Livingstonfort,Meghalaya,802167,01/02/1975,male,,Pamela Black,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,4*5Fy__CbU,False
66162032fe12f30012a67f87,JMAN571,Victor Rivera,06/09/2019,3446492155,Victor@gmail.com,East Angela,Nagaland,192518,29/08/1998,male,,Joseph Frey,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,@fZi+Pz935,True
66162032fe12f30012a67f88,JMAN145,Tracy Taylor,25/02/2017,1992521378,Tracy@gmail.com,Lake Barbara,Uttar Pradesh,193415,14/04/1993,female,,Chad Reyes,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,^&rhfJd58W,True
66162032fe12f30012a67f89,JMAN332,Allen Fisher,09/05/2019,9196937115,Allen@yahoo.com,Lake Jesse,Telangana,299614,16/11/1993,female,,Charles Townsend,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,qgQo0(V8L_,False
66162032fe12f30012a67f8a,JMAN515,William Russell,06/09/2023,5297753936,William@gmail.com,Melissaside,Arunachal Pradesh,129402,07/09/1991,male,,Stephanie Rios,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,+8DaSvJ!pD,True
66162032fe12f30012a67f8b,JMAN357,Diana Ware,01/10/2014,3934924428,Diana@gmail.com,Wardport,Rajasthan,344870,22/05/1974,female,,Jacob Murray,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,v2ExrGNt_j,False
66162032fe12f30012a67f8c,JMAN602,Tammy Burke,08/06/2018,2186014712,Tammy@gmail.com,North Rachel,Karnataka,336150,24/09/1978,female,,Timothy Choi,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,ER6)1E_t_b,True
66162032fe12f30012a67f8d,JMAN59,Shawn Bryant,16/09/2017,7353402908,Shawn@yahoo.com,North Tiffanystad,Uttar Pradesh,154174,26/04/2001,male,,Meredith Hughes,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,&h!#FNkyX5,True
66162032fe12f30012a67f8e,JMAN759,Cynthia Flynn,02/03/2023,1050025862,Cynthia@gmail.com,Lake Savannah,Punjab,296640,29/10/1981,male,,Christopher Pace,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,zs$s8OQfPG,False
66162032fe12f30012a67f8f,JMAN368,Diane Mcdonald,06/09/2010,9007477504,Diane@gmail.com,Myersshire,Tamil Nadu,746148,08/06/1990,female,,Olivia Gonzalez,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,QL@6WcTaac,True
66162032fe12f30012a67f90,JMAN599,Danielle Edwards,12/11/2010,4100875724,Danielle@gmail.com,New Michellehaven,Jharkhand,866364,16/07/1978,male,,Anthony Hunter,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,X)Q11QvYZ&,True
66162032fe12f30012a67f91,JMAN704,Stephanie Cooper,14/06/2016,3996905114,Stephanie@gmail.com,Port Aaron,Manipur,407366,03/02/1991,female,,Anna Flores,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,j3DyNRA9%n,False
66162032fe12f30012a67f92,JMAN39,Ashley Wang,09/05/2016,8035859008,Ashley@gmail.com,Johnmouth,Arunachal Pradesh,553172,18/03/1998,female,,Levi Madden,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,G*Lv^UYr&7,True
66162032fe12f30012a67f93,JMAN291,Michael Chang,31/03/2011,8523340072,Michael@gmail.com,Karimouth,Goa,130844,18/08/1988,male,,Anne Benson,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,EGeH4V@kk^,False
66162032fe12f30012a67f94,JMAN886,Wendy Ortiz,15/10/2013,1153546028,Wendy@gmail.com,Cookchester,Kerala,804688,30/03/1981,male,,Natalie Acosta,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,($XN0)o#f6,False
66162032fe12f30012a67f95,JMAN986,Michael Robinson,04/01/2023,4158019421,Michael@yahoo.com,Maryville,Karnataka,228386,24/08/2002,female,,Johnathan Myers,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,!C(k2RdHYZ,True
66162032fe12f30012a67f96,JMAN511,Stephen Porter,24/07/2020,1228586638,Stephen@yahoo.com,West Jason,Rajasthan,663695,10/10/1988,male,,Daniel Erickson,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,z+%6+Hew2V,False
66162032fe12f30012a67f97,JMAN298,Gregory Roberts,20/03/2020,5679733245,Gregory@gmail.com,Hamptonstad,West Bengal,564732,15/09/1990,male,,Lee Sanders,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,9bVk3a)J^u,True
66162032fe12f30012a67f98,JMAN472,Jerry Taylor,19/06/2013,7841162058,Jerry@yahoo.com,South Jayburgh,Jharkhand,284111,28/02/2002,male,,Daniel Frey,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,W0za6nS^$i,False
66162032fe12f30012a67f99,JMAN351,Ashley Love,05/10/2020,4289159246,Ashley@gmail.com,Nicholasport,Manipur,639974,25/08/1982,female,,Walter Briggs,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)jfWetd+X5,True
66162032fe12f30012a67f9a,JMAN498,Kenneth Foley,12/01/2015,7858589448,Kenneth@gmail.com,Garciaborough,Uttar Pradesh,952784,04/12/1992,female,,Kevin Mcmahon,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,Q@Jy9qYsgS,True
66162032fe12f30012a67f9b,JMAN624,Dakota Copeland,14/07/2012,4267098648,Dakota@yahoo.com,Kevinmouth,Sikkim,721830,25/05/2002,female,,Manuel Nolan,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Y%x2qRl%pK,True
66162032fe12f30012a67f9c,JMAN607,Benjamin Johnson,24/02/2024,9438382785,Benjamin@yahoo.com,South Carolmouth,Uttarakhand,502893,23/10/1992,female,,Larry Sexton,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,$0XPc6Jts9,False
66162032fe12f30012a67f9d,JMAN815,Natalie Barber,06/08/2014,5661072424,Natalie@yahoo.com,Ethanton,Telangana,615269,14/02/1987,male,,Jessica Nash,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,0Ik1tJ)w^0,False
66162032fe12f30012a67f9e,JMAN986,Julia Smith,22/06/2012,4912469578,Julia@yahoo.com,North Jenniferchester,Manipur,472875,30/06/1978,male,,Tracy Frost,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,+y9RM%f$Cd,False
66162032fe12f30012a67f9f,JMAN827,Lisa Crawford,26/09/2013,5495022299,Lisa@yahoo.com,Nataliemouth,Gujarat,822774,15/04/2002,female,,Sarah Wilson,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,q1@t5WlMCJ,False
66162032fe12f30012a67fa0,JMAN853,Michael Mitchell,20/10/2022,5002222295,Michael@yahoo.com,Davidfurt,Tamil Nadu,473970,23/09/1990,male,,Richard Patterson,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,_5eMjo(Bvx,True
66162032fe12f30012a67fa1,JMAN554,Joy Pearson,30/07/2012,3733257625,Joy@yahoo.com,Gaychester,Mizoram,825485,27/11/1980,male,,Lisa Thomas,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,0!ORf*xR^8,True
66162032fe12f30012a67fa2,JMAN497,Eric Wilson,17/12/2022,3474473106,Eric@yahoo.com,Port Samantha,Maharashtra,913133,27/01/1988,female,,Austin Alvarez,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,%na6IIh6)K,False
66162032fe12f30012a67fa3,JMAN223,Thomas Hicks,18/03/2011,3240426102,Thomas@gmail.com,South Joann,Nagaland,714478,06/04/1993,female,,Jonathan Thomas,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,#9Kkfxw_of,True
66162032fe12f30012a67fa4,JMAN773,Robert Sims,23/11/2019,6000940967,Robert@gmail.com,North Kaitlynshire,Kerala,665135,30/04/1985,male,,Sharon Gross,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+7LGmgYD_R,False
66162032fe12f30012a67fa5,JMAN800,Amber Chambers,04/11/2011,8886789186,Amber@yahoo.com,Port Darrylton,Karnataka,889282,24/09/1998,female,,Melanie Brown,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,$^pYxr1dlV,True
66162032fe12f30012a67fa6,JMAN349,Jennifer Frederick,20/04/2021,4522033213,Jennifer@gmail.com,Longshire,Karnataka,480070,22/06/1999,female,,Eugene Chaney,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,*f+YD@Xg9S,False
66162032fe12f30012a67fa7,JMAN614,April Potts,07/09/2021,4310292674,April@yahoo.com,Katieview,Nagaland,740765,13/05/1997,female,,Kyle Hunter,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,#SZNsKUps2,False
66162032fe12f30012a67fa8,JMAN271,Michael Jones,10/12/2013,3264045584,Michael@gmail.com,Melissaberg,Jharkhand,490965,28/07/1988,male,,Emily Walton,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,vaHTl)af(1,False
66162032fe12f30012a67fa9,JMAN13,Cynthia Marquez,02/01/2014,3842354083,Cynthia@gmail.com,Lawsontown,Manipur,519785,28/08/1999,male,,Krystal Parsons,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,EuYzoLGh%5,True
66162032fe12f30012a67faa,JMAN843,Sean Roberts,28/12/2020,2325620279,Sean@yahoo.com,Natashaside,Gujarat,124335,03/09/1985,female,,Adam Jackson,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,)U8K_SwWT^,True
66162032fe12f30012a67fab,JMAN454,April Beck,03/01/2019,9284949365,April@gmail.com,Lake Pennyfort,Madhya Pradesh,245178,31/03/1976,male,,Michael Hughes,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,R5%LcX3j#Q,True
66162032fe12f30012a67fac,JMAN979,Shelby York,01/05/2018,5093079043,Shelby@yahoo.com,West Kimberly,Jharkhand,619321,15/05/1989,male,,Roy Clark,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,CC%A9Tr7K(,True
66162032fe12f30012a67fad,JMAN627,Susan Hudson,27/10/2019,2388998875,Susan@yahoo.com,Atkinsonburgh,Rajasthan,314471,11/07/1977,male,,Allen Holloway,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,I0Pls_oc#v,False
66162032fe12f30012a67fae,JMAN211,Meredith Walsh,01/12/2023,5307284169,Meredith@gmail.com,Kramerbury,Tripura,979003,31/03/1975,female,,Melissa Lee,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,!8U50GHyw%,True
66162032fe12f30012a67faf,JMAN836,Garrett Watson,23/11/2019,7310044087,Garrett@gmail.com,Taylorbury,Maharashtra,508434,26/05/1988,male,,Audrey Allen,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,^j9uOUmIgd,False
66162032fe12f30012a67fb0,JMAN282,Andre Robbins,12/09/2022,5153706755,Andre@gmail.com,Patrickchester,Manipur,285517,05/06/1997,female,,Jean Allen,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,XW33TXJk%P,True
66162032fe12f30012a67fb1,JMAN281,William Ward,26/03/2011,2189916727,William@gmail.com,Sharonmouth,Kerala,469290,26/11/1980,male,,Melissa Ayala,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,Tg29HGa+p^,True
66162032fe12f30012a67fb2,JMAN412,Aaron Castillo,12/08/2023,5063557397,Aaron@gmail.com,Paulmouth,Andhra Pradesh,893217,22/01/1974,male,,Tina Sanchez,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,@(RE7RpYn6,True
66162032fe12f30012a67fb3,JMAN624,Timothy Andrews,24/01/2024,1537070678,Timothy@yahoo.com,Starkborough,West Bengal,727430,17/09/1997,male,,Carl Brown,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,Uy07qsPKS&,True
66162032fe12f30012a67fb4,JMAN236,Russell Brown,19/10/2012,6794405749,Russell@yahoo.com,Port Juan,Mizoram,472621,11/04/1985,male,,Jessica Marshall,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,r_d9ZYiX*3,False
66162032fe12f30012a67fb5,JMAN724,Louis Johnson,16/06/2010,5028038422,Louis@yahoo.com,Taylorfurt,Manipur,848882,26/11/1992,female,,Carlos Barnes,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,H+4lUOW9Gu,False
66162032fe12f30012a67fb6,JMAN921,Erica Hughes,17/04/2013,6438688796,Erica@yahoo.com,Olsenview,Chhattisgarh,736243,11/06/1975,male,,Bryan Myers,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,*wUT7tYh@9,False
66162032fe12f30012a67fb7,JMAN468,Theresa Wagner,16/06/2017,7559922391,Theresa@gmail.com,North Thomaschester,Haryana,780002,11/09/1977,female,,Emily Porter,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)Sq2GPke#A,True
66162032fe12f30012a67fb8,JMAN979,Deborah Perkins,12/06/2017,2396232114,Deborah@gmail.com,Andersenshire,Madhya Pradesh,898286,16/03/1985,male,,Helen Byrd,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,rAF!%nKL*0,False
66162032fe12f30012a67fb9,JMAN3,Deanna Davidson,15/02/2020,4046518160,Deanna@yahoo.com,South Taylor,Tamil Nadu,112707,23/12/1999,male,,Megan Reynolds,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,3I1u*uDp*+,False
66162032fe12f30012a67fba,JMAN399,Latasha Castillo,25/05/2020,8900249713,Latasha@gmail.com,Gilbertmouth,Maharashtra,330603,22/05/1983,female,,Erika Hale,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,^Ag)9PHl#1,False
66162032fe12f30012a67fbb,JMAN189,Morgan Norman,10/06/2017,5551750431,Morgan@gmail.com,East Joannmouth,Haryana,960464,28/03/1992,female,,Michael Johnson,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,jXU3IpPy5!,True
66162032fe12f30012a67fbc,JMAN731,Renee Moore,03/07/2021,4439661850,Renee@yahoo.com,Port Rachel,Andhra Pradesh,667291,21/09/1981,female,,Thomas Conner,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,+4Aq_a2Upi,True
66162032fe12f30012a67fbd,JMAN229,Charles Butler,27/04/2024,4066677299,Charles@gmail.com,New Patrick,West Bengal,705447,25/12/1991,female,,Jacqueline Williams,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,YRC2sLdg4!,True
66162032fe12f30012a67fbe,JMAN130,Matthew Joyce MD,13/04/2013,9997350138,Matthew@gmail.com,New Seanstad,Rajasthan,987807,03/08/1975,female,,Adam Taylor,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,(9(bQNjqd3,False
66162032fe12f30012a67fbf,JMAN828,Angela Price,22/03/2023,5007335817,Angela@gmail.com,Thomasside,Manipur,406651,23/02/1979,female,,Kathryn Aguirre,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,@1wPI%quy!,True
66162032fe12f30012a67fc0,JMAN324,Dwayne Moody,26/05/2013,2671416690,Dwayne@gmail.com,South Janetside,Andhra Pradesh,355291,16/08/1998,male,,Michael Morris,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,Xf4aJEu7_X,False
66162032fe12f30012a67fc1,JMAN3,Michele Barry,20/06/2018,9510719949,Michele@yahoo.com,Eugenehaven,West Bengal,312732,02/11/1983,female,,Jessica Cantu,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,4wGgasg6&a,False
66162032fe12f30012a67fc2,JMAN636,Jacob Torres,18/08/2022,7371720634,Jacob@gmail.com,New William,West Bengal,343468,09/11/1989,female,,Anita Bailey,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,&qY7ubX%H9,True
66162032fe12f30012a67fc3,JMAN821,Michael Conley,02/10/2019,5820586962,Michael@yahoo.com,North Joshuaborough,Maharashtra,143839,26/08/1987,female,,Joseph Fleming,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,5fa3hoWh#h,True
66162032fe12f30012a67fc4,JMAN381,Adam Davis,20/03/2018,9695676074,Adam@gmail.com,Port Benjamin,Karnataka,406682,01/06/1995,female,,William Ray,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,7wNu3X*a$g,True
66162032fe12f30012a67fc5,JMAN813,Jill Mejia,28/03/2011,9645050482,Jill@yahoo.com,Linberg,Maharashtra,951717,05/10/1990,male,,Tina Conway,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,J3x5SV7o(R,False
66162032fe12f30012a67fc6,JMAN316,Christine Woods,28/10/2019,7799032879,Christine@yahoo.com,New Christopher,Madhya Pradesh,785856,01/05/2002,female,,Kaitlin Chung,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,H0vMp7DzH#,True
66162032fe12f30012a67fc7,JMAN192,Cynthia Macias,24/02/2024,7478456548,Cynthia@gmail.com,Lake Dennis,Chhattisgarh,814237,26/05/1976,female,,Derrick Day,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,I6OMgo(a^6,False
