user_id,userName,dateOfJoin,mobileNumber,email,city,state,pin,dateOfBirth,gender,reportingUserId,reporterName,roles,designationId,designation,departmentId,department,user_status,password,requirePasswordChange
JMAN203,Cynthia Briggs,21/07/2022,9134150326,Cynthia@yahoo.com,Lake Briana,Uttarakhand,421103,30/07/1999,male,JMAN272,Beverly Leblanc,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,&2Hp6SPwOY,False
JMAN714,Makayla Bradley,23/08/2023,3447559242,Makayla@yahoo.com,Lake Melissastad,Haryana,484949,19/05/1981,female,JMAN272,Julie Bennett,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,hMPSJ6&S$6,True
JMAN580,Robin Sweeney,16/09/2014,5882821225,Robin@gmail.com,Fuentesland,Uttarakhand,345024,09/01/1998,female,JMAN556,Michael Wood,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,o_6A)Ev7J#,False
JMAN209,Jennifer Kelly,06/06/2011,6809832476,Jennifer@gmail.com,New Anthonyberg,Maharashtra,293651,20/06/1994,male,JMAN483,Rachel Mills,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,7#H6Bgl1@3,True
JMAN588,Nancy Williams,22/06/2015,5509131216,Nancy@yahoo.com,Kennedyside,Punjab,531628,20/01/2001,male,JMAN10,Benjamin Newman,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,cZlYZ0Qq)l,False
JMAN4,Martin Hansen,27/09/2013,2327133573,Martin@yahoo.com,West Christopher,Punjab,223229,03/06/1997,male,JMAN515,Michael Curry,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,0AiQn7j)!l,True
JMAN569,Eric Smith,20/03/2013,1421861009,Eric@yahoo.com,New Sarah,Punjab,859804,08/06/1990,male,JMAN245,Ryan Taylor,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,CA3J!2uO*!,False
JMAN705,Meagan Johnson,15/09/2017,9619475177,Meagan@gmail.com,Rogerview,Rajasthan,542312,29/06/2001,female,JMAN556,Dr. Brandon Holmes MD,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,&w7ziSf^mG,False
JMAN664,Kathryn Lopez,17/02/2021,2940241536,Kathryn@gmail.com,East Bethfurt,Andhra Pradesh,281055,13/02/1988,male,JMAN137,Brett Alvarado,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,b$ao5$kq5W,True
JMAN340,Mr. Tyler Cardenas DDS,06/12/2014,4581612886,Mr.@yahoo.com,Josephmouth,Haryana,294747,25/12/1973,male,JMAN976,Lisa Berg,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,2Y)RNpCg_M,True
JMAN414,Angela Patel,13/12/2023,4298453814,Angela@yahoo.com,Crystalport,Punjab,843178,13/12/1987,female,JMAN403,Jessica Johns,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,c!0JBrD+5W,False
JMAN739,Mary Walton,10/09/2020,1736970068,Mary@gmail.com,West Paulborough,Arunachal Pradesh,171713,04/04/1987,male,JMAN998,Jacob Reynolds,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,@8+aW9qSZi,True
JMAN438,Steven Dickerson,25/06/2010,1265233069,Steven@yahoo.com,Port Teresa,Jharkhand,474728,03/02/1985,male,JMAN714,Lori Diaz,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,nrQ6OsVJ!8,True
JMAN581,Robin Williams,20/06/2012,5438302956,Robin@gmail.com,Mooreburgh,Himachal Pradesh,946674,28/12/2000,male,JMAN228,Ashley Cunningham,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,l&3GHsR4Z^,True
JMAN366,Kevin Fernandez,24/10/2022,8026494156,Kevin@gmail.com,Martinville,Madhya Pradesh,720805,10/03/1981,male,JMAN483,Phyllis Preston,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,XDk$1XRm+X,True
JMAN887,Timothy Adams,20/08/2021,1309200661,Timothy@gmail.com,West Claudia,Andhra Pradesh,481703,05/02/1974,female,JMAN195,Thomas Moreno,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,M%8vcGWjzv,True
JMAN29,Anita Vazquez,21/12/2017,5896427612,Anita@yahoo.com,Williammouth,Nagaland,199175,06/11/1976,female,JMAN226,Harold Long,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,!nKLDGEMs6,False
JMAN487,Matthew Novak,09/07/2014,2620576237,Matthew@gmail.com,Lake Jenniferton,Gujarat,754950,26/06/1989,female,JMAN511,Jessica Green,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,1U5$P5ie_r,True
JMAN169,Mr. Christopher Thomas,20/04/2013,1587452626,Mr.@gmail.com,Port Jessicaton,Goa,815082,07/11/1991,female,JMAN555,Stephen Montgomery,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,LYbR@6QorA,True
JMAN544,Maria Smith,06/10/2015,6665685080,Maria@yahoo.com,Mendozaton,Andhra Pradesh,721759,11/06/1977,male,JMAN835,Robert Palmer,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,+T768BffbV,False
JMAN917,Peggy Adams,28/07/2022,1171220063,Peggy@gmail.com,South Steven,Punjab,107385,14/11/1974,male,JMAN449,Monique Barrett,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,$3VNFExBJf,False
JMAN997,Sharon Webb,19/09/2022,1055845722,Sharon@gmail.com,Raymondshire,Assam,939943,09/01/1983,female,JMAN714,Mark Rogers,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,!3LKrAqvBm,True
JMAN214,Michael White,23/08/2014,3685361457,Michael@yahoo.com,Joanland,Himachal Pradesh,720581,14/04/1984,male,JMAN195,Yolanda Washington,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,(hGaTfdZS6,True
JMAN419,Marcus Williams,10/12/2024,4281643082,Marcus@yahoo.com,Christophermouth,Karnataka,142932,10/04/1998,female,JMAN633,Jordan Ford,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,L&4nRjOkIw,False
JMAN663,Lisa Price,02/04/2021,2341663219,Lisa@yahoo.com,West April,Karnataka,411969,31/01/1989,female,JMAN986,Ms. Angela Yates,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,^%49KkKffg,False
JMAN79,Nicholas Smith,13/04/2014,3055656545,Nicholas@gmail.com,Edwardstad,Maharashtra,262495,28/08/1989,female,JMAN10,Debra Johnson,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,BDI*6$Zp&@,False
JMAN23,Jeffery Brown,05/01/2015,3730468333,Jeffery@gmail.com,East April,Haryana,226796,18/01/2000,female,JMAN864,Linda Morales,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,v$3akqPqrS,True
JMAN604,Diane Howard,13/09/2013,1866568186,Diane@yahoo.com,East Nathan,Manipur,789866,18/06/1995,male,JMAN835,Jeffrey Davis,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,(5UVV7c6gJ,False
JMAN146,Phillip Watkins,11/11/2020,9994585116,Phillip@gmail.com,South Laurabury,Goa,430870,04/02/1994,male,JMAN555,Robert Kent,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,5*DJcUj5+7,False
JMAN892,Jessica Whitaker,25/12/2024,8191805483,Jessica@yahoo.com,Danielfort,Jharkhand,539085,10/04/1974,female,JMAN10,Amanda Kennedy,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,fhkNLgwS!8,False
JMAN22,Kathleen Robertson,15/08/2016,3180122947,Kathleen@yahoo.com,Ryanville,Andhra Pradesh,458630,10/03/1992,female,JMAN403,Stacy Smith,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,!#X^2Dyqu&,True
JMAN479,James Stuart,21/02/2018,6642278383,James@yahoo.com,Reillyview,Kerala,852764,28/03/1986,female,JMAN189,Joseph Brown,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,jn5kW12W9&,True
JMAN856,Donna Hopkins,27/07/2013,6926494544,Donna@yahoo.com,Odommouth,Meghalaya,936673,25/06/1981,male,JMAN10,Amanda Williams,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,GE7RTf_Bd%,True
JMAN538,Michelle Landry,11/03/2014,6186616204,Michelle@yahoo.com,Port Scottville,Uttar Pradesh,430435,02/07/1978,male,JMAN633,Gabrielle Case,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,Z!V4A!ts%t,True
JMAN769,Frank Moses,14/12/2015,8953591063,Frank@gmail.com,South Lesliemouth,Chhattisgarh,480466,21/09/1982,male,JMAN936,William Tucker,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,R89YMAt$%#,True
JMAN327,Katherine Williams,26/01/2019,7537233544,Katherine@gmail.com,Kellystad,Sikkim,500217,22/11/1995,female,JMAN986,Nicole Marquez,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,x7x64A6b%%,False
JMAN299,Thomas Moreno,13/09/2024,3684792902,Thomas@gmail.com,Lake Jason,Nagaland,174306,21/08/1997,female,JMAN195,Renee Medina,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,ZwP6Eq)D8(,False
JMAN183,Jennifer Rodriguez,19/05/2015,5680746050,Jennifer@gmail.com,Davidside,Madhya Pradesh,151029,07/05/1992,male,JMAN137,Derek Snow,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,Ft9Zb&ht*h,False
JMAN314,Dana Mckenzie,28/06/2013,5716216320,Dana@yahoo.com,Mooreshire,Arunachal Pradesh,683885,23/03/1988,female,JMAN515,David Fletcher,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,Ct%&6QiNZt,True
JMAN204,Stephen Miller,13/06/2011,8274705853,Stephen@gmail.com,Port Debra,Haryana,154059,02/01/1985,female,JMAN828,Christopher Schmidt,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,nc^1aGbf4L,True
JMAN106,Steve Bailey MD,16/10/2018,4897328923,Steve@gmail.com,Jessicaton,Meghalaya,625878,01/07/1984,female,JMAN10,Kristy Henderson,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,IN4zPpFQ+A,False
JMAN354,Penny Mcdonald,22/10/2018,4022349781,Penny@gmail.com,Jeffreyton,Nagaland,678521,08/05/1979,male,JMAN272,John Lewis,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,+!g1J9tv@t,False
JMAN643,Gregory Richardson Jr.,12/08/2021,2815925862,Gregory@yahoo.com,Robertmouth,Arunachal Pradesh,378999,31/07/1993,female,JMAN633,Lisa Mendez,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,Q81MjQIp&Z,False
JMAN747,Jacqueline Nelson,20/02/2011,8454950756,Jacqueline@gmail.com,West Jonborough,Goa,492417,12/05/1992,female,JMAN245,Kathleen Rodriguez,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,&(@34tLq1),False
JMAN485,Amanda Johnson,28/04/2022,9041864794,Amanda@gmail.com,West Matthew,Chhattisgarh,794733,16/01/1982,male,JMAN555,Mr. James Hughes III,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,ob6HamN3*D,True
JMAN267,Laura Hernandez,02/02/2012,6762082388,Laura@gmail.com,Nortonfort,West Bengal,452420,02/10/1986,female,JMAN555,Jimmy Ali,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Vu&S4Giol&,True
JMAN206,Kayla Chang,31/08/2016,4033946276,Kayla@gmail.com,Johnsonstad,Tamil Nadu,276101,17/06/1987,female,JMAN527,Catherine Contreras,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,nq5JrvZ03#,False
JMAN450,Adam Miller,19/07/2011,4567895403,Adam@yahoo.com,West Jasonside,Uttarakhand,956473,18/02/1991,female,JMAN189,John Pena,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,JO&@1zGxSJ,True
JMAN869,Peter Gonzalez,28/02/2023,2245455466,Peter@gmail.com,New Erichaven,Kerala,327752,09/06/1988,male,JMAN864,Katherine Smith,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,)vCWBpWG63,False
JMAN836,Stephen Castaneda,23/02/2024,4847506598,Stephen@gmail.com,Stevenbury,Odisha,129642,12/11/1982,male,JMAN828,Shane Martinez,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+5QNwUu%!t,True
JMAN737,Jeremy Little,15/05/2012,1644590734,Jeremy@gmail.com,Lake Margaretview,Tamil Nadu,562723,04/01/1984,male,JMAN137,Robert Contreras,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,sL9YQL1n#B,True
JMAN104,John Lewis,12/03/2012,4426459807,John@gmail.com,Kevinburgh,West Bengal,321652,04/02/1989,female,JMAN195,Alicia Ruiz,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,9qrCh@PL_%,True
JMAN200,Bianca Middleton,13/06/2016,2667933775,Bianca@yahoo.com,East Ashley,Meghalaya,413174,19/02/2003,male,JMAN226,Jeffrey Duarte,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,7@SNUKZw#c,True
JMAN651,Alyssa Porter,08/10/2019,1470078948,Alyssa@yahoo.com,Grahamview,Kerala,402419,19/06/1975,female,JMAN189,Tara Marsh,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,uQ923DgAk#,False
JMAN719,Jonathan Thompson,12/07/2015,7185163602,Jonathan@gmail.com,Brightport,Kerala,915385,11/05/1986,male,JMAN820,Daniel Smith,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,f^07CaczVY,True
JMAN628,Jeremy Ramirez,20/01/2016,3150074843,Jeremy@yahoo.com,North Paul,Arunachal Pradesh,274542,04/05/1976,male,JMAN714,Larry Pearson,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,#1&0Gk&zYR,True
JMAN747,James Bean,22/06/2024,1842309864,James@yahoo.com,New Brianna,Odisha,763160,25/04/1997,male,JMAN272,Rachel Dougherty,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Ai5PGGd5+T,False
JMAN219,Mitchell Washington,03/03/2020,8503831369,Mitchell@yahoo.com,New Jessica,Jharkhand,592540,21/10/1974,male,JMAN555,Stephanie Chavez,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,rE@Iv3Tv!P,True
JMAN811,George Espinoza,04/12/2024,8711355327,George@gmail.com,Sarahville,Uttar Pradesh,853798,10/10/1980,female,JMAN633,Samuel Smith,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,*8OYvTnCi8,False
JMAN20,Beth Smith,20/08/2011,6107273169,Beth@yahoo.com,Morrisonborough,Nagaland,134358,21/04/1975,male,JMAN189,David Weeks,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,5YNKSlP&)R,True
JMAN863,Martha Morris,01/07/2019,4762604856,Martha@gmail.com,East Brittany,Chhattisgarh,492466,31/05/1978,male,JMAN986,Amanda Joseph,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,5%cg6wGn2&,False
JMAN137,Kathleen Brown,16/02/2017,6748228602,Kathleen@yahoo.com,Allenport,Tripura,510096,06/08/1995,female,JMAN820,Jeffrey Barker,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,%!0zOfspiK,True
JMAN693,Darren Glover,26/01/2015,4385533488,Darren@yahoo.com,East Timothy,Sikkim,996673,18/09/1989,female,JMAN714,Carlos Cook,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,Ir3(Px3r#g,False
JMAN347,Charles Ayala,01/08/2017,3586967010,Charles@yahoo.com,Philipfurt,Jharkhand,830112,28/07/1994,female,JMAN835,Jeremy Malone,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,E6XE!4Kg%4,False
JMAN612,Morgan Martinez,30/08/2016,7304360300,Morgan@yahoo.com,Martinshire,Punjab,906023,02/08/2000,male,JMAN272,Gabriella Wallace,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,H&9F1t%DVX,False
JMAN467,James Wilson,30/01/2021,2157398568,James@gmail.com,Richardsberg,Mizoram,392230,19/05/1997,male,JMAN986,Dean Anderson,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,@$29#FlyFo,True
JMAN921,Jill Woods,21/09/2010,3165281018,Jill@gmail.com,Markstad,Bihar,295967,08/11/1996,female,JMAN555,Austin Lucas,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,$4Zyw9Fz6W,False
JMAN539,Nancy Franco,30/10/2023,9244803159,Nancy@yahoo.com,North Jesusshire,Goa,737748,03/10/1998,female,JMAN228,George White,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,I_*^9fEfDC,False
JMAN308,Jordan Freeman,24/04/2014,8881572622,Jordan@yahoo.com,East Susanburgh,West Bengal,898761,23/06/2001,female,JMAN103,Edward Blankenship,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,y$xQ9&HlL7,False
JMAN466,Rebecca Davis,02/12/2023,5329849334,Rebecca@gmail.com,Smithbury,Assam,944382,07/03/2002,male,JMAN189,Jennifer Freeman,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,wW@POM!1#8,True
JMAN323,Andrew Gonzalez,05/05/2017,9387852383,Andrew@gmail.com,Erinchester,Himachal Pradesh,304618,19/01/1977,male,JMAN820,Matthew Brown,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,6%*S7AOqKq,False
JMAN802,Mark Holland,18/05/2020,7442546331,Mark@yahoo.com,Fisherfort,Tamil Nadu,278450,26/05/1992,female,JMAN272,Amanda Porter,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,cShYASJr@5,True
JMAN160,Sylvia Austin,16/12/2014,5549785836,Sylvia@gmail.com,Zhangside,Assam,354130,09/11/1992,female,JMAN189,Matthew Ellison,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,SDYvixqv!7,False
JMAN539,Jeremy Roach,24/08/2014,1283920644,Jeremy@yahoo.com,New Stephaniebury,Rajasthan,203249,24/03/1986,male,JMAN245,Kristin French,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,d^9PLm(wZW,True
JMAN881,Brian Carpenter,28/12/2016,2553552651,Brian@yahoo.com,Williamsville,Rajasthan,144949,14/12/2002,male,JMAN103,Cathy Casey,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,@lP2UutW4V,False
JMAN374,Regina Leon,25/09/2015,5324900647,Regina@yahoo.com,Greenburgh,Meghalaya,448179,03/08/1986,male,JMAN515,Gary Hopkins,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,%s1X$6Up_q,False
JMAN67,Mikayla Trevino,17/02/2022,7682064347,Mikayla@yahoo.com,Parksfort,Manipur,458213,10/06/1991,female,JMAN228,Linda Mckenzie,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,r4vIOTRT#k,False
JMAN229,Kaitlyn Olson,02/10/2010,4753219291,Kaitlyn@gmail.com,Jenniferstad,Assam,516857,20/04/1979,female,JMAN103,Douglas Buchanan,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,8(40U37(Vf,False
JMAN30,Dale Sanders,04/05/2015,2119345605,Dale@yahoo.com,Brianfurt,Karnataka,145071,25/04/1985,male,JMAN226,Amy Mullins,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,PwL0P6au!^,True
JMAN640,Joshua Holland,24/09/2023,9029534551,Joshua@gmail.com,Hobbschester,Uttar Pradesh,288984,18/04/1994,male,JMAN228,Rebecca Smith,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)c*nP)xn2a,True
JMAN280,Michael Joyce,12/01/2020,3640125913,Michael@yahoo.com,Bryanbury,Andhra Pradesh,997475,05/07/1993,male,JMAN633,Claudia Huff,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,@#MAnizmc1,True
JMAN869,Colin Watson,28/11/2020,6603243777,Colin@gmail.com,Jonport,Nagaland,558987,19/05/2001,female,JMAN820,Edward Peters,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,s!NB2V$eBp,False
JMAN718,Elaine Cooper,21/01/2021,3900180296,Elaine@gmail.com,Lake Susanbury,Jharkhand,498898,07/10/1990,female,JMAN10,Michael Pitts,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,WH@nV9Zpdu,True
JMAN538,Samuel Bernard,28/01/2019,9719508548,Samuel@gmail.com,Nicholastown,Madhya Pradesh,417912,03/10/2001,female,JMAN714,Anthony Mora,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,X2F%&xUw&C,False
JMAN75,Kenneth Shaw,19/02/2024,8848181804,Kenneth@yahoo.com,Georgeberg,Himachal Pradesh,475017,24/07/1989,male,JMAN936,Kayla Erickson,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,k)22IO2sqk,True
